WE12 at 20% dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,
date,site,arrive,depart,lat,long,,,,,,,,,,,,,,,,,,,,,,
8/4/2014,WE12,12:48,13:17,41 42.157,83 15.781,,,,,,,,,,,,,,,,,,,,,,
Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Ch1 Peak,Ch2 Peak,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Date,Diameter (ABD),Diameter (ESD),Edge Gradient,Elongation,Image File,Intensity,Length,Perimeter,Roughness,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
331,49551.8,49551.8,0.37,241.02,268.04,1.11,0.06,0.53,0.62,1.88,8/5/2014,251.18,309.82,51.41,3.62,WE12at20%dilutionRepF_000004.tif,101.55,403.16,1138.57,1.13,0.58,14:03:56,2014-08-05T18:03:56.562,0.19,8.30E+06,1.56E+07,176.76
332,11391.6,11391.6,0.43,242.45,171.13,0.71,0.22,0.61,0.67,1.65,8/5/2014,120.43,147.35,45.54,2.83,WE12at20%dilutionRepF_000004.tif,154.32,193.66,539.87,1.09,0.42,14:03:56,2014-08-05T18:03:56.752,0.18,9.15E+05,1.68E+06,84.79
333,13716.66,13716.66,0.56,152.97,144.49,0.94,0.45,0.56,0.81,1.78,8/5/2014,132.15,153.61,45.39,3.29,WE12at20%dilutionRepF_000004.tif,144.81,182.22,609.7,1.18,0.59,14:03:56,2014-08-05T18:03:56.820,0.14,1.21E+06,1.90E+06,110.02
334,5476.2,5476.2,0.63,285.47,234.93,0.82,0.64,0.82,0.89,1.22,8/5/2014,83.5,91.73,171.94,1,WE12at20%dilutionRepF_000004.tif,77.82,110.93,335.54,1.05,0.84,14:03:57,2014-08-05T18:03:57.328,0.09,3.05E+05,4.04E+05,65.6
335,21168.35,21168.35,0.86,358.67,324.42,0.9,0.73,0.8,0.96,1.24,8/5/2014,164.17,174.95,30.76,1,WE12at20%dilutionRepF_000004.tif,95.39,196.3,621.75,1.07,0.69,14:03:57,2014-08-05T18:03:57.496,0.06,2.32E+06,2.80E+06,161.84
336,15596.47,15596.47,0.75,217.57,0.75,0,0.69,0.76,0.94,1.32,8/5/2014,140.92,152.05,103.93,1.44,WE12at20%dilutionRepF_000004.tif,101.49,177.43,555.88,1.09,0.71,14:03:57,2014-08-05T18:03:57.786,0.07,1.47E+06,1.84E+06,127.95
337,6036.04,6036.04,0.55,156.63,0.75,0,0.53,0.72,0.83,1.39,8/5/2014,87.67,98.58,184.21,1.83,WE12at20%dilutionRepF_000004.tif,83.71,123.53,374.49,1.1,0.64,14:03:58,2014-08-05T18:03:58.100,0.11,3.53E+05,5.02E+05,70.23
338,31244.23,31244.23,0.51,304.62,287.16,0.94,0.3,0.57,0.77,1.74,8/5/2014,199.45,233.78,41.13,3.16,WE12at20%dilutionRepF_000004.tif,128.22,286.76,882.53,1.15,0.48,14:03:58,2014-08-05T18:03:58.421,0.15,4.15E+06,6.69E+06,158.59
339,15628.42,15628.42,0.27,42.57,0.75,0.02,0,0.43,0.4,2.35,8/5/2014,141.06,211.88,54.49,5.2,WE12at20%dilutionRepF_000004.tif,160.71,299.08,743.78,1.07,0.31,14:03:58,2014-08-05T18:03:58.600,0.33,1.47E+06,4.98E+06,97.06
340,5100.12,5100.12,0.54,47.71,0.75,0.02,0.54,0.83,0.83,1.21,8/5/2014,80.58,89.17,91.57,1,WE12at20%dilutionRepF_000004.tif,146.71,112.11,324.02,1.04,0.89,14:03:59,2014-08-05T18:03:59.166,0.1,2.74E+05,3.71E+05,54.7
341,10073.16,10073.16,0.67,57.3,0.75,0.01,0.58,0.73,0.88,1.36,8/5/2014,113.25,126.86,59.09,1.69,WE12at20%dilutionRepF_000004.tif,147.74,149.39,464.32,1.08,0.67,14:03:59,2014-08-05T18:03:59.332,0.11,7.61E+05,1.07E+06,101.84
342,20731.87,20731.87,0.84,198.74,78.81,0.4,0.78,0.67,0.97,1.49,8/5/2014,162.47,174.46,112.99,2.25,WE12at20%dilutionRepF_000004.tif,100.19,187.3,675.16,1.16,0.8,14:03:59,2014-08-05T18:03:59.553,0.07,2.25E+06,2.78E+06,160.78
343,40517.44,40517.44,0.42,270.69,0.75,0,0,0.31,0.47,3.26,8/5/2014,227.13,348.7,116.64,8.12,WE12at20%dilutionRepF_000004.tif,106.04,443.23,1363.68,1.21,0.24,14:03:59,2014-08-05T18:03:59.919,0.35,6.14E+06,2.22E+07,218.96
344,1990.71,1990.71,0.16,270.69,0.75,0,0,0.29,0.24,3.41,8/5/2014,50.35,99.19,27.01,8.59,WE12at20%dilutionRepF_000004.tif,161.4,150.96,369.18,1.08,0.19,14:03:59,2014-08-05T18:03:59.919,0.49,6.68E+04,5.11E+05,21.01
345,5748.1,5748.1,0.35,179.41,119.14,0.66,0.23,0.53,0.6,1.89,8/5/2014,85.55,113.85,198.31,3.68,WE12at20%dilutionRepF_000004.tif,86.42,158.14,427.41,1.1,0.71,14:04:00,2014-08-05T18:04:00.700,0.25,3.28E+05,7.73E+05,53.96
346,8020.31,8020.31,0.65,0.75,73.85,98.63,0.64,0.82,0.9,1.22,8/5/2014,101.05,109.05,116.61,1,WE12at20%dilutionRepF_000004.tif,127.11,129.44,396.41,1.06,0.83,14:04:00,2014-08-05T18:04:00.818,0.07,5.40E+05,6.79E+05,80.43
347,4823.07,4823.07,0.75,62.97,96.9,1.54,0.77,0.85,0.95,1.17,8/5/2014,78.36,84.13,222.76,1,WE12at20%dilutionRepF_000004.tif,81.31,100.76,311.89,1.06,0.83,14:04:00,2014-08-05T18:04:00.952,0.07,2.52E+05,3.12E+05,69.1
348,1267.85,1267.85,0.94,54.87,50.02,0.91,0.83,0.83,0.97,1.2,8/5/2014,40.18,44.93,62.61,1,WE12at20%dilutionRepF_000004.tif,168.67,48.51,184.14,1.07,0.69,14:04:01,2014-08-05T18:04:01.232,0.11,3.40E+04,4.75E+04,42.06
349,24378.97,24378.97,0.8,135.94,0.75,0.01,0.71,0.67,0.95,1.5,8/5/2014,176.18,194.07,102.81,2.26,WE12at20%dilutionRepF_000004.tif,98.42,224.91,728.07,1.14,0.64,14:04:01,2014-08-05T18:04:01.446,0.09,2.86E+06,3.83E+06,162.08
350,3859.39,3859.39,0.62,145.34,0.75,0.01,0.63,0.78,0.88,1.29,8/5/2014,70.1,78.51,164.13,1.26,WE12at20%dilutionRepF_000004.tif,72.74,96.42,297.62,1.07,0.75,14:04:02,2014-08-05T18:04:02.855,0.11,1.80E+05,2.53E+05,55.33
351,996.11,996.11,0.83,229.9,224.09,0.97,0.77,0.74,0.92,1.35,8/5/2014,35.61,41.69,38.42,1.62,WE12at20%dilutionRepF_000004.tif,138.65,49.13,178.53,1.1,0.59,14:04:03,2014-08-05T18:04:03.071,0.15,2.36E+04,3.79E+04,36.78
352,838.85,838.85,0.67,229.9,224.09,0.97,0.65,0.72,0.84,1.38,8/5/2014,32.68,40.05,67.92,1.78,WE12at20%dilutionRepF_000004.tif,151.17,50.52,169.86,1.08,0.45,14:04:03,2014-08-05T18:04:03.071,0.18,1.83E+04,3.36E+04,27.22
353,15556.54,15556.54,0.75,229.9,224.09,0.97,0.66,0.82,0.93,1.22,8/5/2014,140.74,150.36,89.7,1,WE12at20%dilutionRepF_000004.tif,96.44,163.15,533.96,1.06,0.68,14:04:03,2014-08-05T18:04:03.071,0.06,1.46E+06,1.78E+06,120.05
354,69485.84,69485.84,0.54,358.67,350.99,0.98,0.35,0.6,0.82,1.67,8/5/2014,297.44,345.63,84.95,2.89,WE12at20%dilutionRepF_000004.tif,62.44,462.71,1260.3,1.13,0.77,14:04:03,2014-08-05T18:04:03.161,0.14,1.38E+07,2.16E+07,240.57
355,5175.19,5175.19,0.77,235.86,188.09,0.8,0.64,0.64,0.92,1.57,8/5/2014,81.17,89.97,112.06,2.55,WE12at20%dilutionRepF_000004.tif,102.98,99.04,372.34,1.18,0.49,14:04:03,2014-08-05T18:04:03.548,0.1,2.80E+05,3.81E+05,80.18
356,4838.01,4838.01,0.72,160.06,127.39,0.8,0.72,0.76,0.93,1.31,8/5/2014,78.49,85.76,59.55,1.4,WE12at20%dilutionRepF_000004.tif,134.96,96.49,329.93,1.1,0.8,14:04:03,2014-08-05T18:04:03.658,0.08,2.53E+05,3.30E+05,68.03
357,3654.12,3654.12,0.58,54.44,64.22,1.18,0.53,0.65,0.84,1.54,8/5/2014,68.21,82.68,77.26,2.44,WE12at20%dilutionRepF_000004.tif,163.92,113,318.11,1.09,0.62,14:04:04,2014-08-05T18:04:04.123,0.17,1.66E+05,2.96E+05,51.28
358,1248.17,1248.17,0.74,229.45,152.07,0.66,0.8,0.95,0.95,1.06,8/5/2014,39.87,42.9,76.47,1,WE12at20%dilutionRepF_000004.tif,152.96,50.6,171.6,1.04,0.82,14:04:04,2014-08-05T18:04:04.290,0.07,3.32E+04,4.13E+04,31.04
359,4398.54,4398.54,0.87,229.45,152.07,0.66,0.87,0.91,0.99,1.1,8/5/2014,74.84,78.11,42.06,1,WE12at20%dilutionRepF_000004.tif,159.91,84.12,289.97,1.05,0.84,14:04:04,2014-08-05T18:04:04.290,0.04,2.19E+05,2.50E+05,72.44
360,9651.22,9651.22,0.67,256.69,203.49,0.79,0.66,0.75,0.91,1.33,8/5/2014,110.85,122.28,54.66,1.53,WE12at20%dilutionRepF_000004.tif,126.7,151.31,450.04,1.08,0.83,14:04:05,2014-08-05T18:04:05.019,0.09,7.13E+05,9.57E+05,93.72
361,2122.52,2122.52,0.3,256.69,203.49,0.79,0.29,0.58,0.53,1.72,8/5/2014,51.99,72.22,83.91,3.08,WE12at20%dilutionRepF_000004.tif,141.41,102.35,268.96,1.04,0.64,14:04:05,2014-08-05T18:04:05.019,0.28,7.36E+04,1.97E+05,22.17
362,2332.33,2332.33,0.82,202.69,170.8,0.84,0.72,0.78,0.94,1.28,8/5/2014,54.49,62.24,86.28,1.08,WE12at20%dilutionRepF_000004.tif,123.19,72.49,240.52,1.06,0.63,14:04:05,2014-08-05T18:04:05.343,0.12,8.47E+04,1.26E+05,50.92
363,7596.13,7596.13,0.67,181.18,152.67,0.84,0.63,0.66,0.9,1.52,8/5/2014,98.34,110.49,89.73,2.33,WE12at20%dilutionRepF_000004.tif,108.1,131.73,431.89,1.14,0.74,14:04:05,2014-08-05T18:04:05.781,0.11,4.98E+05,7.06E+05,87.22
364,1736.69,1736.69,0.88,181.18,152.67,0.84,0.9,0.96,0.99,1.04,8/5/2014,47.02,48.76,48.93,1,WE12at20%dilutionRepF_000004.tif,192.27,52.85,193.21,1.05,0.86,14:04:05,2014-08-05T18:04:05.781,0.04,5.44E+04,6.07E+04,44.13
365,3654.12,3654.12,0.7,123.68,0.75,0.01,0.5,0.58,0.81,1.73,8/5/2014,68.21,83.81,167.33,3.12,WE12at20%dilutionRepF_000004.tif,81.36,103.38,336.98,1.14,0.36,14:04:06,2014-08-05T18:04:06.676,0.19,1.66E+05,3.08E+05,64.43
366,807.87,807.87,0.36,123.68,0.75,0.01,0.36,0.52,0.5,1.91,8/5/2014,32.07,46.33,41.67,3.73,WE12at20%dilutionRepF_000004.tif,225.23,60.69,196.98,1.11,0.42,14:04:06,2014-08-05T18:04:06.676,0.31,1.73E+04,5.21E+04,23.08
367,1380.08,1380.08,0.77,270.16,230.81,0.85,0.77,0.82,0.93,1.23,8/5/2014,41.92,48.05,18.77,1,WE12at20%dilutionRepF_000004.tif,187.82,53.31,192.08,1.06,0.71,14:04:07,2014-08-05T18:04:07.352,0.13,3.86E+04,5.81E+04,36.26
368,15269.14,15269.14,0.8,270.16,230.81,0.85,0.69,0.68,0.94,1.46,8/5/2014,139.43,153.55,45.08,2.12,WE12at20%dilutionRepF_000004.tif,113.53,178.55,580.13,1.13,0.74,14:04:07,2014-08-05T18:04:07.352,0.09,1.42E+06,1.90E+06,130.78
369,52484.43,52484.43,0.6,223.65,90.81,0.41,0.06,0.42,0.68,2.37,8/5/2014,258.51,329.03,112.03,5.26,WE12at20%dilutionRepF_000004.tif,93.26,386.49,1315.36,1.23,0.14,14:04:08,2014-08-05T18:04:08.200,0.21,9.05E+06,1.87E+07,251.47
370,26152.99,26152.99,0.45,318.73,255.68,0.8,0.25,0.6,0.71,1.66,8/5/2014,182.48,222.07,124.64,2.87,WE12at20%dilutionRepF_000004.tif,82.1,283.05,792.4,1.09,0.67,14:04:08,2014-08-05T18:04:08.400,0.18,3.18E+06,5.73E+06,122.7
371,5010.14,5010.14,0.75,205.5,158.8,0.77,0.73,0.77,0.94,1.29,8/5/2014,79.87,88.08,113.04,1.3,WE12at20%dilutionRepF_000004.tif,114.64,107.36,333.1,1.08,0.7,14:04:08,2014-08-05T18:04:08.544,0.09,2.67E+05,3.58E+05,72.32
372,11328.63,11328.63,0.48,136.2,0.75,0.01,0.31,0.59,0.71,1.71,8/5/2014,120.1,148.02,170,3.03,WE12at20%dilutionRepF_000004.tif,72.69,172.85,547.4,1.1,0.59,14:04:09,2014-08-05T18:04:09.055,0.19,9.07E+05,1.70E+06,90.58
373,55987.23,55987.23,0.68,338.78,328.92,0.97,0.39,0.62,0.85,1.62,8/5/2014,266.99,306.58,136.08,2.73,WE12at20%dilutionRepF_000004.tif,75.75,354.51,1121.66,1.13,0.44,14:04:09,2014-08-05T18:04:09.388,0.13,9.97E+06,1.51E+07,246.23
374,11486.08,11486.08,0.86,338.78,328.92,0.97,0.83,0.87,0.98,1.15,8/5/2014,120.93,126.71,38.98,1,WE12at20%dilutionRepF_000004.tif,165.04,138.01,453.21,1.06,0.89,14:04:09,2014-08-05T18:04:09.388,0.05,9.26E+05,1.07E+06,111.77
375,3369.79,3369.79,0.89,68.13,0.75,0.01,0.78,0.83,0.96,1.2,8/5/2014,65.5,71.15,85.77,1,WE12at20%dilutionRepF_000004.tif,112.77,74.91,271.52,1.07,0.72,14:04:09,2014-08-05T18:04:09.637,0.08,1.47E+05,1.89E+05,65.69
376,5922.27,5922.27,0.56,76.37,0.75,0.01,0.51,0.77,0.83,1.3,8/5/2014,86.84,97.9,144.24,1.35,WE12at20%dilutionRepF_000004.tif,103.26,122.39,358.9,1.06,0.79,14:04:10,2014-08-05T18:04:10.056,0.11,3.43E+05,4.91E+05,70.19
377,514.77,514.77,0.23,330.22,325.06,0.98,0.33,0.51,0.39,1.98,8/5/2014,25.6,42.49,93.7,3.96,WE12at20%dilutionRepF_000004.tif,135.09,63.8,171.9,1.05,0.56,14:04:10,2014-08-05T18:04:10.267,0.4,8.79E+03,4.02E+04,10.35
378,42723.88,42723.88,0.6,330.22,325.06,0.98,0.49,0.77,0.87,1.3,8/5/2014,233.23,252.86,43.22,1.33,WE12at20%dilutionRepF_000005.tif,115.22,305.48,882.65,1.07,0.81,14:04:10,2014-08-05T18:04:10.267,0.08,6.64E+06,8.47E+06,181.3
379,20158.5,20158.5,0.8,195.64,189.2,0.97,0.76,0.83,0.97,1.21,8/5/2014,160.21,168.87,94.7,1,WE12at20%dilutionRepF_000005.tif,89.39,184.16,599,1.07,0.8,14:04:10,2014-08-05T18:04:10.545,0.05,2.15E+06,2.52E+06,150.62
380,10511.71,10511.71,0.55,86.79,0.75,0.01,0.5,0.8,0.83,1.24,8/5/2014,115.69,128.03,53.57,1,WE12at20%dilutionRepF_000005.tif,134.57,157.33,452.08,1.04,0.86,14:04:10,2014-08-05T18:04:10.939,0.1,8.11E+05,1.10E+06,81.31
381,6294.45,6294.45,0.42,194.49,193.72,1,0.31,0.63,0.67,1.59,8/5/2014,89.52,110.31,74.95,2.62,WE12at20%dilutionRepF_000005.tif,136.75,140.9,407.52,1.08,0.56,14:04:11,2014-08-05T18:04:11.102,0.19,3.76E+05,7.03E+05,59.16
382,21257.3,21257.3,0.6,321.25,256.69,0.8,0.53,0.81,0.88,1.23,8/5/2014,164.52,177.57,43.25,1,WE12at20%dilutionRepF_000005.tif,127.41,216.99,618.89,1.05,0.8,14:04:11,2014-08-05T18:04:11.197,0.07,2.33E+06,2.93E+06,128.21
383,22058.51,22058.51,0.55,420.66,397.32,0.94,0.28,0.56,0.74,1.79,8/5/2014,167.59,203.15,83.91,3.31,WE12at20%dilutionRepF_000005.tif,90.63,250.33,759.37,1.13,0.39,14:04:11,2014-08-05T18:04:11.515,0.18,2.46E+06,4.39E+06,138.63
384,19851.89,19851.89,0.47,297.51,264.9,0.89,0.22,0.53,0.7,1.87,8/5/2014,158.98,193.25,135.14,3.6,WE12at20%dilutionRepF_000005.tif,96.5,237.05,740.2,1.16,0.41,14:04:11,2014-08-05T18:04:11.785,0.18,2.10E+06,3.78E+06,125.17
385,4725.99,4725.99,0.83,81.33,0.75,0.01,0.86,0.93,0.98,1.07,8/5/2014,77.57,80.01,74.59,1,WE12at20%dilutionRepF_000005.tif,157.41,88.08,295.88,1.05,0.93,14:04:12,2014-08-05T18:04:12.435,0.03,2.44E+05,2.68E+05,71.19
386,11730.34,11730.34,0.73,226.31,201.5,0.89,0.67,0.81,0.93,1.23,8/5/2014,122.21,131,36.88,1,WE12at20%dilutionRepF_000005.tif,172.89,152.72,471.66,1.07,0.67,14:04:13,2014-08-05T18:04:13.404,0.07,9.56E+05,1.18E+06,107.66
387,24525.28,24525.28,0.88,156.01,0.75,0,0.63,0.67,0.95,1.49,8/5/2014,176.71,197.07,26.73,2.23,WE12at20%dilutionRepF_000005.tif,116.57,215.88,728.19,1.12,0.68,14:04:13,2014-08-05T18:04:13.539,0.1,2.89E+06,4.01E+06,168.23
388,3815.33,3815.33,0.65,201.5,178.35,0.89,0.68,0.82,0.9,1.22,8/5/2014,69.7,76.57,146.12,1,WE12at20%dilutionRepF_000005.tif,100.1,91.22,288.54,1.06,0.81,14:04:13,2014-08-05T18:04:13.684,0.09,1.77E+05,2.35E+05,57.39
389,1668.7,1668.7,0.85,201.5,178.35,0.89,0.66,0.67,0.88,1.48,8/5/2014,46.09,54.9,30,2.21,WE12at20%dilutionRepF_000005.tif,178.07,57.17,227.26,1.12,0.48,14:04:13,2014-08-05T18:04:13.684,0.16,5.13E+04,8.66E+04,51.39
390,1287.57,1287.57,0.77,335.46,306.43,0.91,0.6,0.64,0.85,1.56,8/5/2014,40.49,49.59,30.03,2.51,WE12at20%dilutionRepF_000005.tif,189.78,57.85,211.25,1.13,0.38,14:04:13,2014-08-05T18:04:13.799,0.18,3.48E+04,6.39E+04,40.08
391,32769.61,32769.61,0.62,335.46,306.43,0.91,0.48,0.59,0.87,1.7,8/5/2014,204.26,232.68,95.24,3,WE12at20%dilutionRepF_000005.tif,78.14,274.72,890.29,1.17,0.72,14:04:13,2014-08-05T18:04:13.799,0.12,4.46E+06,6.60E+06,168.46
392,23404.34,23404.34,0.85,393.43,342.8,0.87,0.81,0.84,0.98,1.19,8/5/2014,172.62,178.48,46.46,1,WE12at20%dilutionRepF_000005.tif,109.01,197.98,635.91,1.07,0.89,14:04:14,2014-08-05T18:04:14.723,0.03,2.69E+06,2.98E+06,163.27
393,2636.28,2636.28,0.73,393.43,342.8,0.87,0.77,0.91,0.94,1.1,8/5/2014,57.94,61.79,63.26,1,WE12at20%dilutionRepF_000005.tif,164.68,73.77,234.61,1.04,0.8,14:04:14,2014-08-05T18:04:14.723,0.06,1.02E+05,1.24E+05,48.78
394,8973.53,8973.53,0.89,66.8,0.75,0.01,0.84,0.77,0.98,1.3,8/5/2014,106.89,113.62,111.22,1.35,WE12at20%dilutionRepF_000005.tif,120.72,120.85,430.87,1.11,0.8,14:04:15,2014-08-05T18:04:15.221,0.06,6.39E+05,7.68E+05,106.46
395,7534.55,7534.55,0.75,140.56,0.75,0.01,0.66,0.71,0.94,1.4,8/5/2014,97.95,109.16,114.43,1.87,WE12at20%dilutionRepF_000005.tif,90.88,133.29,413.85,1.11,0.64,14:04:16,2014-08-05T18:04:16.130,0.1,4.92E+05,6.81E+05,90.91
396,5778.36,5778.36,0.88,180.12,179.76,1,0.89,0.93,0.99,1.07,8/5/2014,85.77,88.26,27.16,1,WE12at20%dilutionRepF_000005.tif,153.89,94.55,322.7,1.05,0.91,14:04:16,2014-08-05T18:04:16.378,0.03,3.30E+05,3.60E+05,81.45
397,4673.78,4673.78,0.8,30.16,0.75,0.02,0.79,0.82,0.96,1.22,8/5/2014,77.14,82.85,77.69,1,WE12at20%dilutionRepF_000005.tif,124.16,92.25,313.93,1.08,0.71,14:04:16,2014-08-05T18:04:16.536,0.07,2.40E+05,2.98E+05,74.62
398,2115.56,2115.56,0.91,103.2,0.75,0.01,0.91,0.97,0.99,1.04,8/5/2014,51.9,53.68,177.97,1,WE12at20%dilutionRepF_000005.tif,91.41,57.07,208.51,1.05,0.9,14:04:17,2014-08-05T18:04:17.780,0.03,7.32E+04,8.10E+04,48.78
399,4502.54,4502.54,0.48,109.48,80.85,0.74,0.21,0.47,0.55,2.15,8/5/2014,75.72,104.61,103.16,4.52,WE12at20%dilutionRepF_000005.tif,161.34,128.62,409.67,1.14,0.34,14:04:18,2014-08-05T18:04:18.251,0.28,2.27E+05,5.99E+05,66.01
400,10998.35,10998.35,0.71,141.67,0.75,0.01,0.54,0.54,0.85,1.85,8/5/2014,118.34,141.14,69.66,3.52,WE12at20%dilutionRepF_000005.tif,106.41,166.84,561.98,1.18,0.57,14:04:18,2014-08-05T18:04:18.558,0.16,8.68E+05,1.47E+06,108.36
401,1459.98,1459.98,0.79,158.8,107.34,0.68,0.83,0.89,0.96,1.13,8/5/2014,43.11,46.32,41.44,1,WE12at20%dilutionRepF_000005.tif,162.14,53.31,188.32,1.07,0.73,14:04:19,2014-08-05T18:04:19.382,0.07,4.20E+04,5.20E+04,40.69
402,12116.92,12116.92,0.63,158.8,107.34,0.68,0.47,0.56,0.82,1.79,8/5/2014,124.21,148.86,56.95,3.33,WE12at20%dilutionRepF_000005.tif,120.77,176.87,578.4,1.16,0.48,14:04:19,2014-08-05T18:04:19.382,0.17,1.00E+06,1.73E+06,116.63
403,3661.44,3661.44,0.71,172.49,127.64,0.74,0.74,0.83,0.93,1.2,8/5/2014,68.28,73.76,56.24,1,WE12at20%dilutionRepF_000005.tif,151.57,88.96,280.89,1.07,0.75,14:04:19,2014-08-05T18:04:19.493,0.07,1.67E+05,2.10E+05,59
404,8438.04,8438.04,0.79,154.18,0.75,0,0.79,0.88,0.96,1.14,8/5/2014,103.65,109,39.63,1,WE12at20%dilutionRepF_000005.tif,128.79,122.63,392.34,1.05,0.86,14:04:19,2014-08-05T18:04:19.914,0.05,5.83E+05,6.78E+05,90
405,1241.62,1241.62,0.44,154.18,0.75,0,0.44,0.65,0.67,1.54,8/5/2014,39.76,50.47,40.57,2.42,WE12at20%dilutionRepF_000005.tif,201.06,65.43,206.77,1.09,0.44,14:04:19,2014-08-05T18:04:19.914,0.21,3.29E+04,6.73E+04,26.18
406,2501.54,2501.54,0.67,143.92,122.95,0.85,0.63,0.75,0.86,1.33,8/5/2014,56.44,65.24,134.43,1.5,WE12at20%dilutionRepF_000005.tif,116.52,75.59,252.35,1.07,0.5,14:04:20,2014-08-05T18:04:20.187,0.13,9.41E+04,1.45E+05,51.57
407,19948.69,19948.69,0.65,189.57,201.9,1.07,0.55,0.75,0.89,1.34,8/5/2014,159.37,175.4,34.88,1.57,WE12at20%dilutionRepF_000005.tif,135.07,198.15,627.85,1.08,0.71,14:04:20,2014-08-05T18:04:20.877,0.09,2.12E+06,2.83E+06,134.23
408,1580.79,1580.79,0.78,189.57,201.9,1.07,0.82,0.84,0.96,1.19,8/5/2014,44.86,48.91,102.93,1,WE12at20%dilutionRepF_000005.tif,119.49,56.66,199.43,1.08,0.86,14:04:20,2014-08-05T18:04:20.877,0.08,4.73E+04,6.13E+04,41.54
409,20021.31,20021.31,0.61,304.02,339.44,1.12,0.51,0.75,0.87,1.34,8/5/2014,159.66,176.78,110.06,1.58,WE12at20%dilutionRepF_000005.tif,82.02,215.73,629.28,1.07,0.66,14:04:21,2014-08-05T18:04:21.433,0.1,2.13E+06,2.89E+06,134.53
410,6378.2,6378.2,0.23,241.49,14.91,0.06,0,0.44,0.4,2.29,8/5/2014,90.12,135.05,205.64,4.98,WE12at20%dilutionRepF_000005.tif,74.01,193.84,491.25,1.08,0.58,14:04:21,2014-08-05T18:04:21.845,0.33,3.83E+05,1.29E+06,43.92
411,28682.67,29344.89,0.82,241.49,14.91,0.06,0.6,0.44,0.91,2.25,8/5/2014,191.1,227.78,75.24,4.87,WE12at20%dilutionRepF_000005.tif,116.53,239.86,973.98,1.43,0.69,14:04:21,2014-08-05T18:04:21.845,0.16,3.65E+06,6.19E+06,205.99
412,34798.58,34798.58,0.59,224.98,171.81,0.76,0,0.3,0.46,3.35,8/5/2014,210.49,316.4,129,8.42,WE12at20%dilutionRepF_000005.tif,99.1,371.05,1287.53,1.25,0.1,14:04:22,2014-08-05T18:04:22.082,0.33,4.88E+06,1.66E+07,252.04
413,124853.48,124853.48,0.84,424.82,420.66,0.99,0.69,0.75,0.96,1.33,8/5/2014,398.71,421.19,45.12,1.5,WE12at20%dilutionRepF_000005.tif,80.4,468.7,1490.53,1.1,0.75,14:04:22,2014-08-05T18:04:22.455,0.05,3.32E+07,3.91E+07,379.63
414,2255.17,2255.17,0.92,0.75,98.63,131.72,0.92,0.92,0.99,1.09,8/5/2014,53.59,56.09,61.11,1,WE12at20%dilutionRepF_000005.tif,187.2,59.41,219.31,1.06,0.88,14:04:22,2014-08-05T18:04:22.809,0.04,8.06E+04,9.24E+04,52.13
415,5513.91,5513.91,0.51,86.11,0.75,0.01,0.48,0.71,0.8,1.41,8/5/2014,83.79,97.59,72.27,1.92,WE12at20%dilutionRepF_000005.tif,148.6,128.11,362.66,1.07,0.77,14:04:22,2014-08-05T18:04:22.882,0.14,3.08E+05,4.87E+05,58.6
416,3210.27,3210.27,0.47,192.2,154.79,0.81,0.48,0.61,0.75,1.64,8/5/2014,63.93,78.47,147.82,2.78,WE12at20%dilutionRepF_000005.tif,98.05,99.5,310.46,1.12,0.73,14:04:23,2014-08-05T18:04:23.453,0.19,1.37E+05,2.53E+05,48.95
417,40641.31,40641.31,0.45,253.67,233.09,0.92,0.06,0.46,0.65,2.19,8/5/2014,227.48,286.02,51.84,4.67,WE12at20%dilutionRepF_000005.tif,112.98,361.69,1120,1.2,0.27,14:04:23,2014-08-05T18:04:23.653,0.2,6.16E+06,1.23E+07,180.95
418,1353.57,1353.57,0.59,253.67,233.09,0.92,0.67,0.83,0.85,1.2,8/5/2014,41.51,47.44,72.48,1,WE12at20%dilutionRepF_000005.tif,133.14,59.93,189.03,1.05,0.78,14:04:23,2014-08-05T18:04:23.653,0.12,3.75E+04,5.59E+04,31.1
419,2508.61,2508.61,0.92,144.49,127.14,0.88,0.83,0.78,0.97,1.28,8/5/2014,56.52,62.36,151.58,1.19,WE12at20%dilutionRepF_000005.tif,122.82,69.22,248.47,1.09,0.73,14:04:24,2014-08-05T18:04:24.066,0.09,9.45E+04,1.27E+05,54.45
420,124422.08,124422.08,0.39,470.6,487.57,1.04,0,0.29,0.47,3.46,8/5/2014,398.02,600.44,127.92,8.77,WE12at20%dilutionRepF_000005.tif,63.05,762.66,2404.74,1.25,0.11,14:04:24,2014-08-05T18:04:24.480,0.34,3.30E+07,1.13E+08,380.89
421,8058.93,8058.93,0.73,149.11,148.23,0.99,0.66,0.64,0.92,1.57,8/5/2014,101.3,113.58,31.42,2.54,WE12at20%dilutionRepF_000005.tif,170.86,129.09,451.36,1.16,0.65,14:04:25,2014-08-05T18:04:25.137,0.11,5.44E+05,7.67E+05,90.22
